ID	Gene_name	Alternative_name	Gene_name_use	Alternative_name_use	Product_name
NCBI_2321	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_2339	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_256	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_257	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_258	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_259	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_260	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_261	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_262	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_263	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_3710	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_5805	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_5806	dfrA1	dfr1	dfrA1		trimethoprim-resistant_dihydrofolate_reductase_DfrA1
NCBI_5874	dfrA10	NA	dfrA10		trimethoprim-resistant_dihydrofolate_reductase_DfrA10
NCBI_2097	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_2181	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_2247	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_2335	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_264	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_265	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_266	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_267	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_268	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_3711	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_5893	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_7423	dfrA12	NA	dfrA12		trimethoprim-resistant_dihydrofolate_reductase_DfrA12
NCBI_269	dfrA13	NA	dfrA13		trimethoprim-resistant_dihydrofolate_reductase_DfrA13
ARGANNOT_1763	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
NCBI_270	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
NCBI_2979	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
NCBI_6215	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
NCBI_6899	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
NCBI_7257	dfrA14	NA	dfrA14		trimethoprim-resistant_dihydrofolate_reductase_DfrA14
ARGANNOT_1764	dfrA15	NA	dfrA15		trimethoprim-resistant_dihydrofolate_reductase_DfrA15
NCBI_271	dfrA15	NA	dfrA15		trimethoprim-resistant_dihydrofolate_reductase_DfrA15
NCBI_272	dfrA15	NA	dfrA15		trimethoprim-resistant_dihydrofolate_reductase_DfrA15
NCBI_5998	dfrA15	NA	dfrA15		trimethoprim-resistant_dihydrofolate_reductase_DfrA15
NCBI_6020	dfrA15	NA	dfrA15		trimethoprim-resistant_dihydrofolate_reductase_DfrA15
ARGANNOT_1765	dfrA15b	NA	dfrA15b		trimethoprim-resistant_dihydrofolate_reductase_DfrA15b
ARGANNOT_1766	dfr16	NA	dfrA16		trimethoprim-resistant_dihydrofolate_reductase_DfrA16
NCBI_273	dfrA16	NA	dfrA16		trimethoprim-resistant_dihydrofolate_reductase_DfrA16
NCBI_274	dfrA16	NA	dfrA16		trimethoprim-resistant_dihydrofolate_reductase_DfrA16
NCBI_7311	dfrA16	NA	dfrA16		trimethoprim-resistant_dihydrofolate_reductase_DfrA16
NCBI_7363	dfrA16	NA	dfrA16		trimethoprim-resistant_dihydrofolate_reductase_DfrA16
ARGANNOT_1767	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_2162	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_2164	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_2166	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_2170	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_2213	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_275	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_276	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_277	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_278	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_3712	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_3713	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_3714	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_5999	dfrA17	NA	dfrA17		trimethoprim-resistant_dihydrofolate_reductase_DfrA17
NCBI_5877	dfrA18	dfr18	dfrA18	dfr18	trimethoprim-resistant_dihydrofolate_reductase_DfrA18
NCBI_5700	dfrA19	NA	dfrA19		trimethoprim-resistant_dihydrofolate_reductase_DfrA19
NCBI_7316	dfrA19	NA	dfrA19		trimethoprim-resistant_dihydrofolate_reductase_DfrA19
NCBI_7356	dfrA20	NA	dfrA20		trimethoprim-resistant_dihydrofolate_reductase_DfrA20
NCBI_6209	dfrA21	NA	dfrA21		trimethoprim-resistant_dihydrofolate_reductase_DfrA21
NCBI_279	dfrA22	NA	dfrA22		trimethoprim-resistant_dihydrofolate_reductase_DfrA22
NCBI_7488	dfrA22	NA	dfrA22		trimethoprim-resistant_dihydrofolate_reductase_DfrA22
NCBI_5911	dfrA23	NA	dfrA23		trimethoprim-resistant_dihydrofolate_reductase_DfrA23
NCBI_281	dfrA24	NA	dfrA24		trimethoprim-resistant_dihydrofolate_reductase_DfrA24
CARD_479	dfrA25	dfrA25	dfrA25		trimethoprim-resistant_dihydrofolate_reductase_DfrA25
NCBI_4330	dfrA25	NA	dfrA25		trimethoprim-resistant_dihydrofolate_reductase_DfrA25
NCBI_7119	dfrA25	NA	dfrA25		trimethoprim-resistant_dihydrofolate_reductase_DfrA25
NCBI_282	dfrA26	NA	dfrA26		trimethoprim-resistant_dihydrofolate_reductase_DfrA26
ARGANNOT_1776	dfrA27	NA	dfrA27		trimethoprim-resistant_dihydrofolate_reductase_DfrA27
NCBI_6012	dfrA27	NA	dfrA27		trimethoprim-resistant_dihydrofolate_reductase_DfrA27
ARGANNOT_1777	dfrA28	NA	dfrA28		trimethoprim-resistant_dihydrofolate_reductase_DfrA28
NCBI_283	dfrA28	NA	dfrA28		trimethoprim-resistant_dihydrofolate_reductase_DfrA28
ARGANNOT_1778	dfrA29	NA	dfrA29		trimethoprim-resistant_dihydrofolate_reductase_DfrA29
CARD_2548	dfrA29	dfrA29	dfrA29		trimethoprim-resistant_dihydrofolate_reductase_DfrA29
NCBI_7807	dfrA29	NA	dfrA29		trimethoprim-resistant_dihydrofolate_reductase_DfrA29
NCBI_284	dfrA3	NA	dfrA3		trimethoprim-resistant_dihydrofolate_reductase_DfrA3
ARGANNOT_1780	dfrA30	NA	dfrA30		trimethoprim-resistant_dihydrofolate_reductase_DfrA30
NCBI_285	dfrA30	NA	dfrA30		trimethoprim-resistant_dihydrofolate_reductase_DfrA30
NCBI_5785	dfrA31	NA	dfrA31		trimethoprim-resistant_dihydrofolate_reductase_DfrA31
ARGANNOT_1782	dfr32	NA	dfrA32		trimethoprim-resistant_dihydrofolate_reductase_DfrA32
NCBI_7232	dfrA32	NA	dfrA32		trimethoprim-resistant_dihydrofolate_reductase_DfrA32
NCBI_2208	dfrA33	NA	dfrA33		trimethoprim-resistant_dihydrofolate_reductase_DfrA33
NCBI_280	dfrA33	NA	dfrA33		trimethoprim-resistant_dihydrofolate_reductase_DfrA33
NCBI_8112	dfrA34	NA	dfrA34		trimethoprim-resistant_dihydrofolate_reductase_DfrA34
NCBI_2776	dfrA35	NA	dfrA35		trimethoprim-resistant_dihydrofolate_reductase_DfrA35
NCBI_5834	dfrA36	NA	dfrA36		trimethoprim-resistant_dihydrofolate_reductase_DfrA36
NCBI_3571	dfrA37	NA	dfrA37		trimethoprim-resistant_dihydrofolate_reductase_DfrA37
NCBI_4281	dfrA38	NA	dfrA38		trimethoprim-resistant_dihydrofolate_reductase_DfrA38
NCBI_3843	dfrA39	NA	dfrA39		trimethoprim-resistant_dihydrofolate_reductase_DfrA39
NCBI_7362	dfrA3b	NA	dfrA3b		trimethoprim-resistant_dihydrofolate_reductase_DfrA3b
NCBI_6577	dfrA4	NA	dfrA4		trimethoprim-resistant_dihydrofolate_reductase_DfrA4
NCBI_7610	dfrA40	NA	dfrA40		trimethoprim-resistant_dihydrofolate_reductase_DfrA40
NCBI_6254	dfrA41	NA	dfrA41		trimethoprim-resistant_dihydrofolate_reductase_DfrA41
NCBI_7799	dfrA42	NA	dfrA42		trimethoprim-resistant_dihydrofolate_reductase_DfrA42
NCBI_4218	dfrA43	NA	dfrA43		trimethoprim-resistant_dihydrofolate_reductase_DfrA43
NCBI_7152	dfrA44	NA	dfrA44		trimethoprim-resistant_dihydrofolate_reductase_DfrA44
NCBI_7946	dfrA45	NA	dfrA45		trimethoprim-resistant_dihydrofolate_reductase_DfrA45
NCBI_288	dfrA46	NA	dfrA46		trimethoprim-resistant_dihydrofolate_reductase_DfrA46
NCBI_7591	dfrA47	NA	dfrA47		trimethoprim-resistant_dihydrofolate_reductase_DfrA47
NCBI_4133	dfrA48	NA	dfrA48		trimethoprim-resistant_dihydrofolate_reductase_DfrA48
ARGANNOT_1785	dfrA5	NA	dfrA5		trimethoprim-resistant_dihydrofolate_reductase_DfrA5
NCBI_2172	dfrA5	NA	dfrA5		trimethoprim-resistant_dihydrofolate_reductase_DfrA5
NCBI_2340	dfrA5	NA	dfrA5		trimethoprim-resistant_dihydrofolate_reductase_DfrA5
NCBI_286	dfrA5	NA	dfrA5		trimethoprim-resistant_dihydrofolate_reductase_DfrA5
NCBI_5996	dfrA5	NA	dfrA5		trimethoprim-resistant_dihydrofolate_reductase_DfrA5
NCBI_287	dfrA6	dfr6	dfrA6	dfr6	trimethoprim-resistant_dihydrofolate_reductase_DfrA6
NCBI_2099	dfrA7	NA	dfrA7		trimethoprim-resistant_dihydrofolate_reductase_DfrA7
NCBI_289	dfrA7	NA	dfrA7		trimethoprim-resistant_dihydrofolate_reductase_DfrA7
NCBI_290	dfrA7	NA	dfrA7		trimethoprim-resistant_dihydrofolate_reductase_DfrA7
NCBI_291	dfrA7	NA	dfrA7		trimethoprim-resistant_dihydrofolate_reductase_DfrA7
NCBI_5786	dfrA7	NA	dfrA7		trimethoprim-resistant_dihydrofolate_reductase_DfrA7
NCBI_5765	dfrA8	NA	dfrA8		trimethoprim-resistant_dihydrofolate_reductase_DfrA8
NCBI_292	dfrA9	dfr9	dfrA9	dfr9	trimethoprim-resistant_dihydrofolate_reductase_DfrA9
ARGANNOT_1790	dfrB1	NA	dfrB1		trimethoprim-resistant dihydrofolate reductase DfrB1
NCBI_293	dfrB1	NA	dfrB1		trimethoprim-resistant_dihydrofolate_reductase_DfrB1
NCBI_5754	dfrB1	NA	dfrB1		trimethoprim-resistant_dihydrofolate_reductase_DfrB1
NCBI_4127	dfrB10	NA	dfrB10		trimethoprim-resistant_dihydrofolate_reductase_DfrB10
NCBI_5271	dfrB11	NA	dfrB11		trimethoprim-resistant_dihydrofolate_reductase_DfrB11
NCBI_294	dfrB2	NA	dfrB2		trimethoprim-resistant_dihydrofolate_reductase_DfrB2
NCBI_6724	dfrB2	NA	dfrB2		trimethoprim-resistant_dihydrofolate_reductase_DfrB2
NCBI_6465	dfrB3	NA	dfrB3		trimethoprim-resistant_dihydrofolate_reductase_DfrB3
NCBI_2276	dfrB4	NA	dfrB4		trimethoprim-resistant_dihydrofolate_reductase_DfrB4
NCBI_295	dfrB4	NA	dfrB4		trimethoprim-resistant_dihydrofolate_reductase_DfrB4
NCBI_7009	dfrB4	NA	dfrB4		trimethoprim-resistant_dihydrofolate_reductase_DfrB4
NCBI_299	dfrB5	NA	dfrB5		trimethoprim-resistant_dihydrofolate_reductase_DfrB5
NCBI_296	dfrB6	NA	dfrB6		trimethoprim-resistant_dihydrofolate_reductase_DfrB6
NCBI_297	dfrB8	NA	dfrB8		trimethoprim-resistant_dihydrofolate_reductase_DfrB8
NCBI_2171	dfrB9	NA	dfrB9		trimethoprim-resistant_dihydrofolate_reductase_DfrB9
CARD_1274	dfrC	dfrC	dfrC		trimethoprim-resistant_dihydrofolate_reductase_DfrC
ARGANNOT_1798	dfrD	NA	dfrD		dihydrofolate reductase
NCBI_298	dfrD	NA	dfrD		trimethoprim-resistant_dihydrofolate_reductase_DfrD
CARD_1415	dfrE	dfrE	dfrE		trimethoprim-resistant_dihydrofolate_reductase_DfrE
NCBI_6630	dfrE	NA	dfrE		trimethoprim-resistant_dihydrofolate_reductase_DfrE
NCBI_6060	dfrF	NA	dfrF		trimethoprim-resistant_dihydrofolate_reductase_DfrF
NCBI_5824	dfrG	NA	dfrG		trimethoprim-resistant_dihydrofolate_reductase_DfrG
NCBI_6571	dfrI	NA	dfrI		trimethoprim-resistant_dihydrofolate_reductase_DfrI
NCBI_300	dfrK	NA	dfrK		trimethoprim-resistant_dihydrofolate_reductase_DfrK
NCBI_6647	dfrK	NA	dfrK		trimethoprim-resistant_dihydrofolate_reductase_DfrK
NCBI_7173	dfrK	NA	dfrK		trimethoprim-resistant_dihydrofolate_reductase_DfrK
CARD_4761	dfrL	dfrL	dfrL		trimethoprim-resistant_dihydrofolate_reductase_DfrL
NCBI_5110	dfrL	NA	dfrL		trimethoprim-resistant_dihydrofolate_reductase_DfrL
NCBI_5718	dfrS1	NA	dfrS1		trimethoprim-resistant_dihydrofolate_reductase_DfrS1
ARGANNOT_1703	dha1	NA	dha1		hypothetical protein, similar to chloramphenicol resistance protein
ARGANNOT_1787	dhfr7	NA	dhfr7		trimethoprim-resistant dihydrofolate reductase DfrA7
CARD_2207	EdeQ	EdeQ	EdeQ		edeine acetyltransferase
CARD_2062	efmA	efmA	efmA		multidrug efflux pump
CARD_2063	efpA	efpA	efpA		Possible integral membrane efflux protein EfpA
CARD_2057	efrA	efrA	efrA		multidrug efflux ABC transporter subunit EfrA
CARD_2058	efrB	efrB	efrB		ABC transporter
CARD_565	emeA	emeA	emeA		multidrug efflux pump
NCBI_5546	emhA	NA	emhA		efflux_RND_transporter_periplasmic_adaptor_subunit_EmhA
NCBI_4798	emhB	NA	emhB		efflux_RND_transporter_permease_subunit_EmhB
NCBI_5591	emhC	NA	emhC		efflux_RND_transporter_outer_membrane_subunit_EmhC
NCBI_7164	emhC	NA	emhC		efflux_RND_transporter_outer_membrane_subunit_EmhC
CARD_1603	emrA	emrA	emrA		multidrug efflux MFS transporter periplasmic adaptor subunit EmrA
NCBI_4214	emrA-sm	NA	emrA		multidrug_efflux_MFS_transporter_periplasmic_adaptor_subunit_EmrA
CARD_1698	emrB	emrB	emrB		multidrug efflux pump membrane subunit EmrB
NCBI_4215	emrB-sm	NA	emrB		multidrug_efflux_MFS_transporter_permease_subunit_EmrB
NCBI_1	emrC_Lis	NA	emrC		multidrug_efflux_transporter_outer_membrane_subunit_EmrC
NCBI_4213	emrC	NA	emrC		multidrug_efflux_transporter_outer_membrane_subunit_EmrC
NCBI_4794	emrD	NA	emrD		multidrug_efflux_MFS_transporter_EmrD
NCBI_5422	emrD	NA	emrD		multidrug_efflux_MFS_transporter_EmrD
NCBI_7889	emrD	NA	emrD		multidrug_efflux_MFS_transporter_EmrD
NCBI_3230	emrD3	NA	emrD3		multidrug_efflux_MFS_transporter_EmrD-3
CARD_2184	Paer_emrE	Pseudomonas aeruginosa emrE	emrE		multidrug efflux SMR transporter EmrE
CARD_2185	Ecol_emrE	Escherichia coli emrE	emrE		multidrug efflux SMR transporter EmrE
CARD_556	emrK	emrK	emrK		Multidrug resistance protein K
CARD_1221	emrR	emrR	emrR		multidrug efflux transporter EmrAB transcriptional repressor EmrR
CARD_491	emrY	emrY	emrY		multidrug efflux MFS transporter permease subunit EmrY
NCBI_2626	emtA	NA	emtA		23S_rRNA_(guanine(2470))_methyltransferase_EmtA
CARD_595	eptA	eptA	eptA		phosphoethanolamine transferase EptA
CARD_2617	eptB	eptB	eptB		eptB
NCBI_2180	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_2294	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_301	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_302	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_6719	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_6902	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_7233	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_7331	ere(A)	NA	ere(A)		EreA_family_erythromycin_esterase
NCBI_7332	ere(A2)	NA	ere(A2)		inactive_erythromycin_esterase_Ere(A2)
NCBI_303	ere(B)	NA	ere(B)		EreB_family_erythromycin_esterase
NCBI_7242	ere(B)	NA	ere(B)		EreB_family_erythromycin_esterase
NCBI_6738	ere(D)	NA	ere(D)		EreD_family_erythromycin_esterase
NCBI_8046	erm(30)	erm30	erm(30)	erm30	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(30)
NCBI_304	erm(31)	erm31	erm(31)	erm31	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(31)
NCBI_305	erm(32)	NA	erm(32)		23S_rRNA_(guanine(748)-N(1))-methyltransferase_Erm(32)
NCBI_7743	erm(32)	NA	erm(32)		23S_rRNA_(guanine(748)-N(1))-methyltransferase_Erm(32)
NCBI_6517	erm(33)	erm33	erm(33)	erm33	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(33)
NCBI_306	erm(34)	erm34	erm(34)	erm34	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(34)
NCBI_6393	erm(35)	erm35	erm(35)	erm35	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(35)
NCBI_6737	erm(36)	erm36	erm(36)	erm36	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(36)
ARGANNOT_1954	erm(37)	NA	erm(37)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(37)
NCBI_6188	erm(37)	erm37	erm(37)	erm37	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(37)
ARGANNOT_1601	erm(38)	NA	erm(38)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(38)
NCBI_307	erm(38)	erm38	erm(38)	erm38	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(38)
ARGANNOT_1602	erm(39)	NA	erm(39)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(39)
NCBI_7644	erm(39)	erm39	erm(39)	erm39	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(39)
ARGANNOT_1603	erm(40)	NA	erm(40)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(40)
NCBI_7625	erm(40)	NA	erm(40)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(40)
ARGANNOT_1604	erm(41)	NA	erm(41)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(41)
CARD_1847	Erm(41)	Erm(41)	erm(41)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(41)
NCBI_6678	erm(42)	erm42	erm(42)	erm42	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(42)
NCBI_7980	erm(42)	erm42	erm(42)	erm42	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(42)
NCBI_308	erm(43)	NA	erm(43)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(43)
NCBI_309	erm(44)	NA	erm(44)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(44)
NCBI_7688	erm(44)v	NA	erm(44)v		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(44)v
NCBI_310	erm(45)	NA	erm(45)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(45)
NCBI_2570	erm(46)	NA	erm(46)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(46)
NCBI_2571	erm(47)	NA	erm(47)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(47)
NCBI_2587	erm(48)	NA	erm(48)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(48)
NCBI_6844	erm(49)	NA	erm(49)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(49)
NCBI_4136	erm(50)	NA	erm(50)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(50)
NCBI_3566	erm(51)	NA	erm(51)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(51)
NCBI_6097	erm(52)	NA	erm(52)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(52)
NCBI_3702	erm(53)	NA	erm(53)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(53)
NCBI_7177	erm(54)	NA	erm(54)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(54)
NCBI_5193	erm(55)	NA	erm(55)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(55)
NCBI_5194	erm(55)	NA	erm(55)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(55)
NCBI_7813	erm(55)	NA	erm(55)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(55)
NCBI_3546	erm(56)	NA	erm(56)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(56)
NCBI_5816	erm(A)	NA	erm(A)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A)
NCBI_5889	erm(A)	NA	erm(A)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A)
NCBI_5890	erm(A)	NA	erm(A)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(A)
NCBI_311	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_312	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_313	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_314	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_326	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_5880	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_5881	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_5882	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_6045	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_6059	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_6489	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_6570	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_7287	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_7689	erm(B)	erm(AM),erm(TE)	erm(B)	erm(AM),erm(TE)	23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B)
NCBI_315	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_5841	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_5842	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_5843	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6400	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6464	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6535	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6536	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6541	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_6672	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_7261	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_7262	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_7263	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_7264	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_7420	erm(C)	NA	erm(C)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)
NCBI_316	erm(D)	NA	erm(D)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(D)
NCBI_6159	erm(D)	NA	erm(D)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(D)
NCBI_7091	erm(D)	NA	erm(D)		23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(D)
